show_id,type,title,director_id,date_added,release_year,rating,duration,description,year_added,month_added
s4286,movie,lilli,2217,2018-12-17,2018,tv-ma,85 min,"a woman who's about to give birth finds her maternal instincts kicking in when she's abducted, imprisoned and brutalized by a vicious gang.",2018,12
s4287,movie,prince of peoria: a christmas moose miracle,1709,2018-12-17,2018,tv-g,29 min,"teddy's never missed the festival of lights, but the bowling alley’s been snowed in! not to worry – emil insists the christmas moose will save the day.",2018,12
s4288,movie,andhadhun,2218,2018-12-16,2018,tv-14,137 min,a visually impaired pianist’s world careens into a series of shocking twists after he unintentionally lands at the murder scene of a former film star.,2018,12
s4289,tv show,ashes of love,2,2018-12-16,2018,tv-14,1 Season,"hidden away by her mother, the floral goddess, the naïve jinmi is drawn to xufeng, the heavenly emperor's son. yet forces conspire against them.",2018,12
s4290,movie,dragons: dawn of the dragon racers,2219,2018-12-16,2014,tv-pg,27 min,"the ""how to train your dragon"" adventure continues when a hunt for lost sheep turns into a fierce, fun-filled competition.",2018,12
s4291,tv show,dreamworks holiday classics,2,2018-12-16,2011,tv-pg,1 Season,"join your dreamworks friends for these four holiday specials, featuring shrek and donkey, hiccup and toothless, and the wacky animals from madagascar.",2018,12
s4292,movie,kill the messenger,2220,2018-12-16,2014,r,112 min,"in the 1980s, a crusading journalist uncovers secret cia funding for nicaraguan rebels, but the powers that be silence his investigation.",2018,12
s4293,movie,maps to the stars,2221,2018-12-16,2014,r,112 min,a showbiz family revolving around its teen celebrity son desperately tries to hang on to fame and success in this savage satire of hollywood.,2018,12
s4294,movie,springsteen on broadway,2222,2018-12-16,2018,tv-ma,153 min,bruce springsteen shares personal stories from his life and acoustic versions of some of his best-known songs in an intimate one-man show.,2018,12
s4295,movie,the theory of everything,2223,2018-12-16,2014,pg-13,123 min,"as his esteem grows in the world of physics, stephen hawking's body is ravaged by als, forcing his increasing dependence on his devoted wife, jane.",2018,12
s4296,movie,f.r.e.d.i.,2224,2018-12-15,2018,tv-pg,90 min,"venturing into the woods, high schooler james discovers an intelligent robot that he must save from the hands of a businessman with an evil scheme.",2018,12
s4297,tv show,flowers,2,2018-12-15,2018,tv-ma,2 Seasons,"between a troubled marriage, a senile granny and twin siblings constantly in rivalry, a crumbling household struggles to barely keep it together.",2018,12
s4298,movie,kita kita,2225,2018-12-15,2017,tv-14,84 min,"when a tour guide in japan goes blind after seeing her fiancé’s infidelity, she befriends a fellow filipino keen to coax her out of the darkness.",2018,12
s4299,movie,once in a lifetime sessions with george ezra,2,2018-12-15,2018,tv-ma,78 min,english singer-songwriter george ezra performs his standout songs and speaks about his transformation from aspiring bassist to pop star.,2018,12
s4300,movie,once in a lifetime sessions with kasabian,2200,2018-12-15,2018,tv-ma,79 min,"between shots of live performances, tom meighan and sergio pizzorno of the english rock band talk about the 20-plus years of making music together.",2018,12
s4301,movie,once in a lifetime sessions with onerepublic,2,2018-12-15,2018,tv-pg,73 min,"exclusive interviews, live performances and studio recording sessions offer an intimate look at how onerepublic became the successful band it is today.",2018,12
s4302,movie,once in a lifetime sessions with snow patrol,2200,2018-12-15,2018,tv-ma,83 min,"in addition to concert scenes and studio recording sessions, this documentary presents exclusive interviews of the five men from the irish rock band.",2018,12
s4303,movie,sad hill unearthed,2226,2018-12-15,2017,tv-14,83 min,"an eclectic group of fans of 1966's ""the good, the bad and the ugly"" attempt to restore the cemetery set in spain where the movie's climax was filmed.",2018,12
s4304,movie,vanjagar ulagam,2227,2018-12-15,2018,tv-ma,145 min,shyam wakes to discover he's suspected in a murder that one journalist believes may have ties to a mysterious gangster.,2018,12
s4305,tv show,hymn of death,2,2018-12-14,2018,tv-14,1 Season,"during the japanese colonial period, married playwright kim u-jin falls in love with soprano yun sim-deok, one of korea’s notable new women.",2018,12
s4306,tv show,inside the real narcos,2,2018-12-14,2018,tv-ma,1 Season,"exposing a rarely seen perspective on the drug wars, ex-special forces commando jason fox interviews dangerous traffickers and cartel members.",2018,12
s4307,movie,roma,2228,2018-12-14,2018,r,135 min,"director alfonso cuarón delivers a vivid, emotional portrait of domestic life and social hierarchy set against mexico's political turmoil of the 1970s.",2018,12
s4308,tv show,the fix,2,2018-12-14,2018,tv-ma,1 Season,"comedians jimmy carr, d.l. hughley and katherine ryan tackle the world's woes with help from a rotating crew of funny guests and an actual expert.",2018,12
s4309,tv show,the innocent man,2,2018-12-14,2018,tv-ma,1 Season,"this documentary adaptation of john grisham's only nonfiction book raises troubling questions about two murder cases in ada, oklahoma, in the 1980s.",2018,12
s4310,tv show,tidelands,2,2018-12-14,2018,tv-ma,1 Season,"ex-con cal mcteer's return to her hometown of orphelin bay blows the lid off a generations-long conspiracy of silence around murder, drugs and sirens.",2018,12
s4311,tv show,travelers,2,2018-12-14,2018,tv-ma,3 Seasons,"a federal agent tracks four people who suddenly seem to possess entirely new personalities, leading to a startling discovery about humanity's future.",2018,12
s4312,tv show,voltron: legendary defender,2,2018-12-14,2018,tv-y7,8 Seasons,"in an all-new series, five unlikely heroes and their flying robot lions unite to form the megapowerful voltron and defend the universe from evil.",2018,12
s4313,tv show,back street girls -gokudols-,2,2018-12-12,2018,tv-ma,1 Season,"to pay for an epic blunder, three yakuza brothers are forced to alter their bodies, form a girl group and break into the underground j-pop idol scene.",2018,12
s4314,movie,"out of many, one",2229,2018-12-12,2018,tv-pg,35 min,"in this documentary short, a diverse group of men and women discuss their personal journeys as they prepare for the u.s. citizenship test.",2018,12
s4315,movie,vir das: losing it,1420,2018-12-11,2018,tv-ma,68 min,"the world's got a lot of problems, but vir das has a lot of answers as he discusses travel, religion, his childhood and more in this stand-up special.",2018,12
s4316,movie,5 star christmas,2230,2018-12-07,2018,tv-14,96 min,"when the italian prime minister meets his lover and political rival while on an official trip to budapest during christmas week, things go topsy-turvy.",2018,12
s4317,tv show,dogs of berlin,2,2018-12-07,2018,tv-ma,1 Season,"two cops investigate the murder of a famous turkish-german soccer player, but one of them has underworld connections that mire the case in controversy.",2018,12
s4318,movie,dumplin',2231,2018-12-07,2018,pg-13,110 min,"to prove a point about measuring up and fitting in, texas teen willowdean dickson enters a local pageant run by her ex-beauty queen mom.",2018,12
s4319,movie,free rein: the twelve neighs of christmas,2232,2018-12-07,2018,tv-g,58 min,"as bright fields preps for its mistletoe ball, a broken ornament leads zoe to a family secret, while gaby finds herself at the mercy of new boss mia.",2018,12
s4320,movie,mowgli: legend of the jungle,2233,2018-12-07,2018,pg-13,105 min,an orphaned boy raised by animals in the jungle seizes his destiny while confronting a dangerous enemy – and his own human origins.,2018,12
s4321,tv show,neo yokio,2,2018-12-07,2018,tv-ma,2 Seasons,"joined by his faithful mecha-butler, kaz kaan pursues love, fashion and supernatural forces amid neo yokio's sinister high society.",2018,12
s4322,tv show,pine gap,2234,2018-12-07,2018,tv-ma,1 Season,"at top-secret u.s.-australian joint defense facility pine gap, fissures appear in the critical alliance as spies work with, and against, each other.",2018,12
s4323,movie,remastered: who killed jam master jay?,2044,2018-12-07,2018,tv-ma,59 min,run-dmc dj jam master jay made a huge impact in music and his community. but friends and family still seek closure years after his unsolved murder.,2018,12
s4324,movie,super monsters and the wish star,2235,2018-12-07,2018,tv-y,28 min,"christmas wishes come true for lobo, whose favorite cousin arrives for a surprise visit, and for glorb, who wishes he could be everywhere at once!",2018,12
s4325,movie,the american meme,2236,2018-12-07,2018,tv-ma,98 min,"social media stars paris hilton, josh ostrovsky, brittany furlan and kirill bichutsky hustle to build online empires – and face the pitfalls of fame.",2018,12
s4326,movie,russell brand: re:birth,1147,2018-12-04,2018,tv-ma,63 min,russell brand gets loquacious in london as he ruminates on the state of the world and marvels over how his life changed the moment he became a father.,2018,12
s4327,tv show,the sound of your heart: reboot,2,2018-12-03,2018,tv-14,2 Seasons,"webtoonist cho seok is back with more anecdotes of mix-ups, unintended antics, and bathroom blunders in this reboot starring an all-new cast.",2018,12
s4328,tv show,memories of the alhambra,2,2018-12-02,2018,tv-ma,1 Season,"while looking for the cryptic creator of an innovative augmented-reality game, an investment firm executive meets a woman who runs a hostel in spain.",2018,12
s4329,movie,teefa in trouble,2237,2018-12-02,2018,tv-14,155 min,"a gangster hires goon teefa to abduct his friend’s daughter for an arranged marriage, but things get tricky when teefa develops feelings for the girl.",2018,12
s4330,movie,a beautiful life,2238,2018-12-01,2011,tv-14,122 min,"after meeting under awkward circumstances, a glamorous businesswoman and a tradition-bound policeman begin a relationship that changes their lives.",2018,12
s4331,movie,accident,2239,2018-12-01,2009,tv-ma,87 min,a contract killer skilled at staging lethal accidents fears he may be a victim of his own strategy when an accomplice dies in a mysterious mishap.,2018,12
s4332,movie,"ayotzinapa, el paso de la tortuga",2240,2018-12-01,2018,tv-ma,73 min,"delving into the disappearance of 43 college students in mexico, this documentary seeks to give justice and a voice to the victims and their families.",2018,12
s4333,movie,battle,2241,2018-12-01,2018,tv-ma,98 min,"after amalie's dad goes bankrupt, the young dancer's affluent life collapses. but she finds a new beat to follow after meeting hip-hop dancer mikael.",2018,12
s4334,movie,blind detective,2242,2018-12-01,2013,tv-ma,130 min,"when a cop loses his vision, his detecting skills stay sharp. luckily, a rookie officer recognizes his extraordinary powers of deduction.",2018,12
s4335,movie,break up 100,2243,2018-12-01,2014,tv-14,105 min,"after their 99th breakup, a career woman and her carefree partner open a cafe where customers can put up souvenirs of past relationships.",2018,12
s4336,movie,chal bhaag,2244,2018-12-01,2014,tv-14,110 min,three petty criminals find themselves in a pickle when police wrongly charge them with the murder of an important politician.,2018,12
s4337,movie,crossroads: one two jaga,2245,2018-12-01,2018,tv-14,81 min,"in kuala lumpur, an abused domestic worker tries to escape to indonesia, while an idealistic cop insists on fighting corruption – at a heavy price.",2018,12
s4338,movie,don't go breaking my heart,2242,2018-12-01,2011,tv-pg,115 min,"a financial analyst succumbs to a love triangle with a hard-drinking architect and a promiscuous investment bro, who soon becomes her boss.",2018,12
s4339,movie,don't go breaking my heart 2,2242,2018-12-01,2014,tv-14,113 min,"zixin is about to marry qihong, but her gallivanting ex returns to wreak havoc as mistaken identities and love triangles stir up the lovers' paradise.",2018,12
s4340,movie,faraar,2246,2018-12-01,2015,tv-14,146 min,"when a man is arrested on arrival in america because authorities mistake him for a wanted gangster, a new friend tries to help him prove his innocence.",2018,12
s4341,tv show,haunted house,2,2018-12-01,2017,tv-g,1 Season,"with help from a 102-year-old goblin dwelling beneath their haunted apartment building, two siblings deal with ghosts and take on spooky mysteries.",2018,12
s4342,movie,helios,2247,2018-12-01,2015,tv-14,118 min,"when master criminal helios steals a mobile wmd, rival agents from hong kong, south korea and china must join forces to recover the device.",2018,12
s4343,movie,line walker,2248,2018-12-01,2016,tv-ma,109 min,a hong kong intelligence officer tasked with finding undercover agents whose identities have been erased finds herself in the paths of rival triads.,2018,12
s4344,movie,look for a star,2238,2018-12-01,2009,tv-14,117 min,"while keeping his identity secret, a real estate billionaire tries to woo an outspoken croupier who talks gamblers out of losing their money.",2018,12
s4345,movie,oddbods: the festive menace,2,2018-12-01,2018,tv-y,23 min,"in this ""oddbods"" special, bubbles's latest invention, the naughty-or-nice machine, zaps santa claus, jeopardizing the whole christmas holiday season.",2018,12
s4346,movie,once a gangster,2249,2018-12-01,2010,tv-ma,95 min,"two former triads are tapped to run in an election for leader of the underworld, but both want normal lives. each must outwit the other to lose.",2018,12
s4347,movie,power paandi,2250,2018-12-01,2017,tv-ma,124 min,"retired, restless and constantly butting heads with his son, a former stuntman escapes on a road trip that becomes a journey to find his first love.",2018,12
s4348,movie,roll with me,2,2018-12-01,2017,tv-ma,90 min,"backed by a crew of unlikely allies, newly sober paraplegic gabriel cordell teams up with his nephew for a grueling wheelchair trek across america.",2018,12
s4349,movie,sdu: sex duties unit,2251,2018-12-01,2013,tv-ma,96 min,four man-children in an elite tactical unit gallivant around macau for a weekend of debauchery that gets them in trouble with the law.,2018,12
s4350,movie,set off,2252,2018-12-01,2008,tv-ma,96 min,"when a restaurant owner in cyprus returns to beijing to sign divorce papers, a drunk woman he encounters triggers a string of mishaps.",2018,12
s4351,tv show,1983,2,2018-11-30,2018,tv-ma,1 Season,"in this dark alt-history thriller, a naïve law student and a world-weary detective uncover a conspiracy that has tyrannized poland for decades.",2018,11
s4352,movie,a christmas prince: the royal wedding,1756,2018-11-30,2018,tv-pg,93 min,"a year after helping richard secure the crown, amber returns to aldovia to plan their wedding. but her simple tastes clash with royal protocol.",2018,11
s4353,movie,angela's christmas,942,2018-11-30,2018,tv-y,30 min,a trip to church with her family on christmas eve gives young angela an extraordinary idea. a heartwarming tale based on a story by frank mccourt.,2018,11
s4354,tv show,death by magic,2,2018-11-30,2018,tv-pg,1 Season,"magician drummond money-coutts travels the globe, sharing his infectious love of his craft and attempting feats that proved fatal to other magicians.",2018,11
s4355,movie,el club de los insomnes,2253,2018-11-30,2018,tv-ma,82 min,"an insomniac, an aspiring photographer and a pregnant veterinarian form a unique friendship during late-night meetings at a 24-hour mini-mart.",2018,11
s4356,movie,happy as lazzaro,2254,2018-11-30,2018,pg-13,127 min,"purehearted teen lazzaro is content living as a sharecropper in rural italy, but an unlikely friendship with the marquise's son will change his world.",2018,11
s4357,tv show,love and fortune,2,2018-11-30,2018,tv-ma,1 Season,"frustrated by life with her boyfriend, thirty-something wako can’t stop herself from being interested in high schooler yumeaki, despite their age gap.",2018,11
s4358,movie,manto,2255,2018-11-30,2018,tv-ma,114 min,the controversial and troubled indo-pakistani writer saadat hasan manto finds his artistic choices challenged by censors.,2018,11
s4359,movie,rajma chawal,2058,2018-11-30,2018,tv-ma,119 min,"hoping to revive his relationship with his resentful millennial son, an internet-rookie widower assumes the online persona of a young woman.",2018,11
s4360,tv show,spy kids: mission critical,2,2018-11-30,2018,tv-y7,2 Seasons,"in this animated spinoff series, juni and carmen cortez must battle the evil organization s.w.a.m.p. – without the help of their super-spy parents.",2018,11
s4361,movie,the world is yours,2256,2018-11-30,2018,tv-ma,101 min,"to escape his life of crime, a paris drug dealer takes on one last job involving spain, unhinged gangsters, his longtime crush and his scheming mother.",2018,11
s4362,movie,time share,2257,2018-11-30,2018,tv-ma,96 min,husband and father pedro becomes increasingly suspicious that a series of mishaps at a resort during a family vacation are part of a sinister plan.,2018,11
s4363,tv show,bumping mics with jeff ross & dave attell,2,2018-11-27,2018,tv-ma,1 Season,"when jeff ross and dave attell take the stage, no one is safe. with the help of special guests, they're packing a lot of laughs into one epic weekend.",2018,11
s4364,tv show,minecraft: story mode,2,2018-11-27,2015,tv-pg,1 Season,"take control of an adventure set in the minecraft universe. the future of the world is at stake, and your decisions shape the story – so choose wisely!",2018,11
s4365,movie,my little pony friendship is magic: best gift ever,2258,2018-11-25,2018,tv-y,44 min,"the ponies get in the spirit of the holidays by drawing names for a gift exchange, then race around equestria in search of the perfect presents.",2018,11
s4366,tv show,frontier,2,2018-11-23,2018,tv-ma,3 Seasons,"in 18th-century north america, ruthless trappers and entrepreneurs fight to wrest control of the fur trade from the mighty hudson's bay company.",2018,11
s4367,tv show,fugitiva,2,2018-11-23,2018,tv-ma,1 Season,a domestic abuse survivor orchestrates an elaborate deception to protect her family from her powerfully wealthy husband and his vindictive enemies.,2018,11
s4368,tv show,sick note,2,2018-11-23,2018,tv-ma,2 Seasons,"after slacker daniel glass is misdiagnosed with cancer, his lies lead him into an absurd web of fraud, blackmail, suspicion and misadventure.",2018,11
s4369,tv show,mystery science theater 3000: the return,2,2018-11-22,2018,tv-14,2 Seasons,"the cult hit returns! captured by mad scientists, new host jonah survives a blitz of cheesy b movies by riffing on them with his funny robot pals.",2018,11
s4370,movie,the christmas chronicles,2259,2018-11-22,2018,tv-pg,104 min,"after accidentally crashing santa's sleigh, a brother and sister pull an all-nighter to save christmas with a savvy, straight-talking st. nick.",2018,11
s4371,movie,the tribe,2260,2018-11-21,2018,tv-ma,91 min,"an executive-turned-viral sensation loses his reputation and his memory, but finds a new life with his biological mother and her empowered dance group.",2018,11
s4372,tv show,kulipari: dream walker,2,2018-11-20,2018,tv-y7,1 Season,"now the blue sky king, darel must lead a rescue mission to save a dream walker – leaving the village under the protection of the kulipari youth.",2018,11
s4373,tv show,paap-o-meter,2,2018-11-20,2017,tv-y7,1 Season,"a trio of sky-dwelling ghosts must travel to earth to teach sinning humans a lesson, but they somehow manage to botch each well-intentioned mission.",2018,11
s4374,movie,puppy star christmas,2261,2018-11-20,2018,pg,91 min,"a new pack of pup star pooches stumbles upon a rival team’s plan to ruin christmas, then ends up at the north pole to try and save the holiday spirit.",2018,11
s4375,movie,sabrina,1991,2018-11-20,2018,tv-ma,114 min,a toy manufacturer and his wife are terrorized by a demon after their orphaned niece tries to summon her late mother's spirit using a spooky ritual.,2018,11
s4376,movie,target,2262,2018-11-20,2018,tv-14,91 min,"trapped in an empty building, nine people are forced to play a lethal game. all their movements will be recorded, and only one player can survive.",2018,11
s4377,tv show,the final table,2,2018-11-20,2018,tv-pg,1 Season,teams of elite chefs vie to impress the world's toughest palates as they whip up iconic dishes from nine nations in this star-packed competition.,2018,11
s4378,movie,trevor noah: son of patricia,2263,2018-11-20,2018,tv-ma,64 min,"""daily show"" host trevor noah touches on tacos, runaway snakes, camping, racism immunity and lessons he learned from his mother in this comedy special.",2018,11
s4379,movie,the pixar story,1857,2018-11-18,2007,g,89 min,go behind the scenes at pixar animation studios with this emmy-nominated documentary tracing the creation and history of the groundbreaking company.,2018,11
s4380,tv show,eternal love,2,2018-11-17,2017,tv-14,1 Season,"after the deities bai qian and ye hua meet and fall in love, their romance stands the test of three lifetimes — each an epic in its own right.",2018,11
s4381,tv show,la doña,2,2018-11-17,2016,tv-14,1 Season,"worlds collide and lives shatter when altagracia, a powerful and elegant businesswoman, plots a ruthless revenge while falling in love.",2018,11
s4382,tv show,silvana sin lana,2,2018-11-17,2016,tv-14,1 Season,"when her fugitive husband leaves her homeless and penniless, a once-wealthy woman has no other choice but to join the working class.",2018,11
s4383,movie,cam,2264,2018-11-16,2018,tv-ma,95 min,"after a look-alike takes over her account, a cam girl with a growing fan base sets out to identify the mysterious culprit and reclaim her own identity.",2018,11
s4384,movie,nothing to hide,2265,2018-11-16,2018,tv-ma,94 min,"to spice up a dinner party, old friends agree to share every private message that pops up on their phones – with disastrous results.",2018,11
s4385,tv show,ponysitters club,2,2018-11-16,2018,tv-g,2 Seasons,a young horse enthusiast teams up with her best friends to rescue and rehabilitate animals on her family's beloved ranch.,2018,11
s4386,movie,the ballad of buster scruggs,2266,2018-11-16,2018,r,133 min,"ranging from absurd to profound, these western vignettes from the coen brothers follow the adventures of outlaws and settlers on the american frontier.",2018,11
s4387,movie,the princess switch,2,2018-11-16,2018,tv-g,102 min,"when a down-to-earth chicago baker and a soon-to-be princess discover they look like twins, they hatch a christmastime plan to trade places.",2018,11
s4388,tv show,vai anitta,2,2018-11-16,2018,tv-ma,1 Season,"go behind the scenes with brazilian pop icon anitta, along with her friends and family, as she aims to create a new song and music video each month.",2018,11
s4389,movie,aalorukkam,2267,2018-11-15,2018,tv-pg,122 min,"when an aging father seeks the help of a doctor and a journalist to look for the son who left him 16 years ago, he learns some surprising truths.",2018,11
s4390,tv show,beyblade burst evolution,2,2018-11-15,2017,tv-y,1 Season,"scouted by a famous spanish club, valt aoi heads to spain. with their sights on the world league, he and his teammates face the european league first.",2018,11
s4391,movie,christmas wedding planner,984,2018-11-15,2017,pg,86 min,a wedding planner’s world is turned upside down when a handsome private investigator is hired to disrupt one of her biggest jobs.,2018,11
s4392,movie,halkaa,2268,2018-11-15,2018,tv-14,111 min,"up against a corrupt government official and crushing poverty, a young boy in the delhi slums attempts to raise funds to build himself his own toilet.",2018,11
s4393,movie,may the devil take you,2269,2018-11-15,2018,tv-ma,111 min,"hoping to find answers to her estranged father's mysterious illness, a young woman visits his old villa and uncovers a horrifying truth from the past.",2018,11
s4394,movie,muzaffarnagar baaqi hai,2270,2018-11-15,2015,tv-ma,136 min,"through interviews with locals, this documentary investigates the triggers and outcomes of the 2013 communal riots in the heart of uttar pradesh.",2018,11
s4395,movie,odu raja odu,2271,2018-11-15,2018,tv-14,121 min,"while trying to buy his wife a set-top box, a struggling writer and his pal get entangled in the domino effect of a spectacularly botched drug deal.",2018,11
s4396,movie,savita damodar paranjpe,2272,2018-11-15,2018,tv-14,119 min,"when his wife begins to exhibit alarming behavior, a husband tries to find whether she suffers from a personality disorder or something more sinister.",2018,11
s4397,movie,the giant,2273,2018-11-15,2017,tv-14,115 min,"in 1843, crippled martin returns from war to his basque hometown and finds his brother has grown into a giant, which they turn into a circus act.",2018,11
s4398,movie,buybust,2274,2018-11-13,2018,tv-ma,128 min,"in a mazelike manila slum, at war with incensed civilians and a brutal cartel, special agent nina manigan must fight her way through one fierce night.",2018,11
s4399,movie,loudon wainwright iii: surviving twin,2275,2018-11-13,2018,tv-14,92 min,grammy-winning singer loudon wainwright iii reflects upon his unique relationship with his father in an evening of original songs and heartfelt stories.,2018,11
s4400,tv show,warrior,2,2018-11-13,2018,tv-ma,1 Season,a war veteran plagued by guilt over his final mission teams up with his best friend's widow to infiltrate a dangerous copenhagen biker gang.,2018,11
s4401,tv show,age of tanks,2,2018-11-10,2017,tv-pg,1 Season,the history of military tanks unfolds in a documentary series that traces their role in history and geopolitics from world war i to the 21st century.,2018,11
s4402,movie,"all's well, end's well (2009)",2276,2018-11-09,2009,tv-14,99 min,"bound by a family rule that forbids him from marrying until his stubborn sister gets hitched, a bachelor enlists the help of a love guru to woo her.",2018,11
s4403,movie,lommbock,2277,2018-11-09,2017,tv-ma,106 min,"after finding love in drug-free dubai, stefan returns to germany to grab documents for his wedding. but old buddy kai's bad habits complicate things.",2018,11
s4404,tv show,medal of honor,2,2018-11-09,2018,tv-ma,1 Season,"honoring service members whose courage merited the awarding of a medal of honor, this docudrama series re-creates their inspiring true stories.",2018,11
s4405,movie,outlaw king,2278,2018-11-09,2018,r,122 min,"in 14th-century scotland, robert the bruce claims the crown and leads a fierce uprising to win back the country's independence from english rule.",2018,11
s4406,tv show,super drags,2,2018-11-09,2018,tv-ma,1 Season,"in this adult animated series, three gay co-workers lead double lives as drag queen superheroes, saving the lgbtq community from evil nemeses.",2018,11
s4407,tv show,the queen of flow,2,2018-11-09,2018,tv-ma,1 Season,"seventeen years after being wrongly imprisoned, a talented songwriter seeks justice against the men who caused her downfall and killed her family.",2018,11
s4408,tv show,treehouse detectives,2,2018-11-09,2018,tv-y,2 Seasons,"when their animal friends need help, brother-and-sister team toby and teri use the clues and follow the facts to solve mysteries in their own backyard.",2018,11
s4409,tv show,westside,2,2018-11-09,2018,tv-ma,1 Season,nine struggling musicians share the spotlight in this deeply personal reality series about the challenges and thrills of staging a hollywood showcase.,2018,11
s4410,tv show,transfers,2,2018-11-08,2017,tv-ma,1 Season,"after a boating accident, woodworker and family man florian wakes up in the body of an officer who leads a task force against illegal body transfers.",2018,11
s4411,tv show,damnation,2,2018-11-07,2017,tv-ma,1 Season,"during the great depression, a stranger with a violent past poses as a preacher and rallies farmers to mount a strike in a rural iowa community.",2018,11
s4412,movie,bucket list,2279,2018-11-05,2018,tv-14,129 min,"after getting a heart transplant, a 40-year-old homemaker in pune makes the life-changing decision to complete the bucket list of her 20-year-old donor.",2018,11
s4413,movie,john leguizamo's latin history for morons,2,2018-11-05,2018,tv-ma,90 min,"in this one-man broadway show, john leguizamo finds humor and heartbreak as he traces 3,000 years of latin history in an effort to help his bullied son.",2018,11
s4414,tv show,kopitiam,2,2018-11-03,2003,tv-14,7 Seasons,"a young woman returns to malaysia to take over her father’s old coffee shop. along with inheriting the kopitiam, she gains a kooky group of friends.",2018,11
s4415,movie,ana e vitória,2280,2018-11-02,2018,tv-ma,116 min,"after meeting by chance, two young musicians with differing views on love and life record an album that drastically alters their lives.",2018,11
s4416,tv show,brainchild,2,2018-11-02,2018,tv-g,1 Season,"from germs and emotions to social media and more, it's the science of your world explained in a way that's refreshingly relatable.",2018,11
s4417,movie,remastered: tricky dick & the man in black,2281,2018-11-02,2018,tv-14,59 min,"this documentary chronicles johnny cash's 1970 visit to the white house, where cash's emerging ideals clashed with richard nixon's policies.",2018,11
s4418,movie,the holiday calendar,2282,2018-11-02,2018,tv-g,95 min,a talented photographer stuck in a dead-end job inherits an antique advent calendar that may be predicting the future – and pointing her toward love.,2018,11
s4419,movie,the other side of the wind,2283,2018-11-02,2018,r,122 min,"on the last day of his life, a legendary director struggles to complete a new project and contemplates his legacy in this layered film by orson welles.",2018,11
s4420,movie,they’ll love me when i’m dead,2284,2018-11-02,2018,tv-ma,98 min,"actors, crew members and others who were there discuss the tumultuous creation of orson welles's final, unfinished film, “the other side of the wind.”",2018,11
s4421,movie,aagey se right,2285,2018-11-01,2009,tv-14,117 min,"a cop full of self-doubt loses his gun five days before he's due to leave the force, and becomes an unexpected hero as he tries to retrieve it.",2018,11
s4422,movie,aamir,2286,2018-11-01,2008,tv-14,95 min,"in this high-tension thriller, an anonymous caller on a cell phone threatens to harm a man's family if he doesn't carry out every order.",2018,11
s4423,movie,abcd 2,2287,2018-11-01,2015,tv-14,146 min,"after being accused of cheating on a reality tv show, a dance troupe seeks to redeem itself by winning the world hip-hop dance championship.",2018,11
s4424,movie,abcd: any body can dance,2287,2018-11-01,2013,tv-14,136 min,"thrown out of the elite dance studio he founded, vishnu's spirits rebound when he sees young street dancers prepping for an annual contest.",2018,11
s4425,movie,arjun: the warrior prince,2288,2018-11-01,2011,tv-14,91 min,this animated retelling of the classic indian tale of prince arjun – part of the sanskrit epic mahabharata – begins during the prince's youth.,2018,11
s4426,movie,asees,2289,2018-11-01,2018,tv-14,123 min,"when a dispute breaks out between five siblings over their mother’s property, one devoted son will go to any lengths to protect her land.",2018,11
s4427,movie,barfi!,994,2018-11-01,2012,tv-14,144 min,"years after rejecting barfii, a hearing and speech impaired young man, for a more ""appropriate"" suitor, shruti finds herself falling for him.",2018,11
s4428,movie,chance pe dance,1075,2018-11-01,2010,tv-14,121 min,"having risen from humble beginnings, an ambitious young man sets his sights on winning a major dance competition that could catapult him to fame.",2018,11
s4429,movie,christmas with a view,984,2018-11-01,2018,tv-pg,91 min,"still reeling from a business failure, the restaurant manager of a ski resort finds her world jolted by a new chef, who has his own hidden past.",2018,11
s4430,movie,chup chup ke,2290,2018-11-01,2006,tv-14,158 min,"mistaking a broke, small-time hustler for a millionaire, two bumbling fishermen hatch a scheme to use him to help pay off their debts.",2018,11
s4431,tv show,creators,2,2018-11-01,2015,tv-y,2 Seasons,"two brilliant scientists discover the hidden virtual city of creápolis, where citizens have the power to solve problems by believing and creating.",2018,11
s4432,movie,dhan dhana dhan goal,2291,2018-11-01,2007,tv-14,157 min,"in a last-ditch effort, the jaded coach of the southall united football club assembles a ragtag team and helps lead the team to a comeback season.",2018,11
s4433,movie,dhoondte reh jaoge,1302,2018-11-01,2009,tv-14,124 min,"an accountant and a producer hatch a scheme to finance a movie, while making every effort to ensure that it flops so they may pocket the difference.",2018,11
s4434,movie,do dooni chaar,2292,2018-11-01,2010,tv-pg,106 min,"a struggling math teacher holds down a second job to keep his family afloat. but when he receives a wedding invitation, he's determined to attend.",2018,11
s4435,movie,edge of fear,2293,2018-11-01,2018,tv-ma,92 min,"during a wilderness getaway, a gang of sociopathic criminals kidnap a woman and assault her husband, who must summon all his strength to save her.",2018,11
s4436,movie,"edmilson filho: notas, comedy about relationships",2294,2018-11-01,2017,tv-ma,80 min,"brazilian comedian edmilson filho walks his audience through the stages of a modern relationship, playing up the differences between men and women.",2018,11
s4437,tv show,follow this,2,2018-11-01,2018,tv-ma,3 Seasons,follow the reporters at buzzfeed as they probe topics ranging from quirky internet crazes to safe injection spaces for opioid users.,2018,11
s4438,movie,gaddar: the traitor,2295,2018-11-01,2015,tv-14,126 min,an indian man who has become a major business mogul in canada must return to his homeland where he's reviled due to being wrongly branded a traitor.,2018,11
